ID;RELEASE;URL;DOWNLOAD LINK;COMPONENT;DESCRIPTION;MD5;S3 PATH;LAST UPDATED;SAP RELEASE DATE;COMMENT
NW750_ASE_KERNEL_IGSEXE;NW750_ASE;https://me.sap.com/softwarecenter/object/0020000000632862023;https://softwaredownloads.sap.com/file/0020000000632862023;KERNEL_IGSEXE;igsexe_15-80003187.sar;b0ecfa41d86c7c56a3e1843554cddb303680dd6be4efab8fbc0cde39e5bfbf34;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;26.05.23;SAP-Kernel 753 PL 1200 -> IGS 753 PL 15
NW750_ASE_KERNEL_IGSHELPER;NW750_ASE;https://me.sap.com/softwarecenter/object/0020000000703122018;https://softwaredownloads.sap.com/file/0020000000703122018;KERNEL_IGSHELPER;igshelper_17-10010245.sar - SAP IGS Fonts and Textures;bc405afc4f8221aa1a10a8bc448f8afd9e4e00111100c5544097240c57c99732;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;12.04.18;IGSHELPER LATEST
NW750_ASE_KERNEL_SAPEXE;NW750_ASE;https://me.sap.com/softwarecenter/object/0020000000607512023;https://softwaredownloads.sap.com/file/0020000000607512023;KERNEL_SAPEXE;SAPEXE_1200-80002573.SAR - Kernel I 753 PL 1200 unicode;87d852b0a5de8cdb6cf325c07553d7d4b83974d27c5c3f4c2c90e39bda4185e5;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;22.05.23;SAP-Kernel 753 PL 1200 -> IGS 753 PL 15
NW750_ASE_KERNEL_SAPEXEDB;NW750_ASE;https://me.sap.com/softwarecenter/object/0020000000608462023;https://softwaredownloads.sap.com/file/0020000000608462023;KERNEL_SAPEXEDB;SAPEXEDB_1200-80002616.SAR - Kernel II 753 PL 1200 unicode;a37d4e9987886b41b264466aea1d0e3e3572243a4119329533fddae676e8de5a;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;04.12.23;22.05.23;SAP-Kernel 753 PL 1200 -> IGS 753 PL 15
NW750_ASE_KERNEL_SAPHOSTAGENT;NW750_ASE;https://me.sap.com/softwarecenter/object/0025000000056272025;https://softwaredownloads.sap.com/file/0025000000056272025;KERNEL_SAPHOSTAGENT;SAPHOSTAGENT69_69-80004822.SAR - SAP HOST AGENT 7.22 SP69;a411aae3c8ee7f9be9e104725be4ed75507927771faabed3ac8121521dfc14c0;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;21.10.25;13.10.25;SAPHOSTAGENT LATEST
NW752_ASE_SAPCAR;NW752_ASE;https://me.sap.com/softwarecenter/object/0020000000098642022;https://softwaredownloads.sap.com/file/0020000000098642022;SAPCAR;SAPCAR_1115-70006178.EXE;765412436934362cc5497e3d659fbb78be91093a091c11ec4fbe84dfb415a0e5;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/SAPCAR;24.08.23;27.01.22;SAPCAR LATEST
NW752_ASE_SWPM;NW752_ASE;https://me.sap.com/softwarecenter/object/0025000000072462025;https://softwaredownloads.sap.com/file/0025000000072462025;SWPM;SWPM10SP45_1-20009701.SAR;bf3a6fefe77353b00d59f1d9a53ccf17223d6f2433bc14e330e2207d64e86dd6;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/SWPM;31.10.25;23.10.25;SWPM 1 LATEST
NW752_ASE_RDB;NW752_ASE;https://me.sap.com/softwarecenter/object/0030000000826872024;https://softwaredownloads.sap.com/file/0030000000826872024;RDB;SAP ASE 16.0.04.06 HF1 RDBMS Linux on x86_64 64bit;bc986bc6754129e086fbc0d7143f31e49a30935f6275eb445cb63f3dfb5731f9;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/RDB;27.08.24;17.07.24;ASE LATEST
NW752_ASE_RDBCLIENT;NW752_ASE;https://me.sap.com/softwarecenter/object/0020000000550572024;https://softwaredownloads.sap.com/file/0020000000550572024;RDBCLIENT;ASEBC16004P_6-20012477.SAR;6a6c0b710f28b9529526515eb527f5e566de11c0107aeef373dc6ceeb7d9e66c;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/RDBCLIENT;27.08.24;14.05.24;ASE CLIENT LATEST
NW752_ASE_EXPORT_PART1;NW752_ASE;https://me.sap.com/softwarecenter/object/0030000019659142017;https://softwaredownloads.sap.com/file/0030000019659142017;EXPORT_PART1;S4CORE107_INST_EXPORT_1.exe;399228ad1ede56ea97a4676e5cfd9ff2ebccded55b8128718029188bc704682e;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
NW752_ASE_EXPORT_PART2;NW752_ASE;https://me.sap.com/softwarecenter/object/0030000019659152017;https://softwaredownloads.sap.com/file/0030000019659152017;EXPORT_PART2;S4CORE107_INST_EXPORT_2.rar;d968835cadfea8514a552ec977421043649bbb59140629a9dd897a7f0c47480b;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
NW752_ASE_KERNEL_IGSEXE;NW752_ASE;https://me.sap.com/softwarecenter/object/0020000000632862023;https://softwaredownloads.sap.com/file/0020000000632862023;KERNEL_IGSEXE;igsexe_15-80003187.sar;b0ecfa41d86c7c56a3e1843554cddb303680dd6be4efab8fbc0cde39e5bfbf34;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;26.05.23;SAP-Kernel 753 PL 1200 -> IGS 753 PL 15
NW752_ASE_KERNEL_IGSHELPER;NW752_ASE;https://me.sap.com/softwarecenter/object/0020000000703122018;https://softwaredownloads.sap.com/file/0020000000703122018;KERNEL_IGSHELPER;igshelper_17-10010245.sar - SAP IGS Fonts and Textures;bc405afc4f8221aa1a10a8bc448f8afd9e4e00111100c5544097240c57c99732;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;12.04.18;IGSHELPER LATEST
NW752_ASE_KERNEL_SAPEXE;NW752_ASE;https://me.sap.com/softwarecenter/object/0020000000607512023;https://softwaredownloads.sap.com/file/0020000000607512023;KERNEL_SAPEXE;SAPEXE_1200-80002573.SAR;87d852b0a5de8cdb6cf325c07553d7d4b83974d27c5c3f4c2c90e39bda4185e5;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;22.05.23;SAP-Kernel 753 PL 1200 -> IGS 753 PL 15
NW752_ASE_KERNEL_SAPEXEDB;NW752_ASE;https://me.sap.com/softwarecenter/object/0020000000608462023;https://softwaredownloads.sap.com/file/0020000000608462023;KERNEL_SAPEXEDB;SAPEXEDB_1200-80002616.SAR - Kernel II 753 PL 1200 unicode;a37d4e9987886b41b264466aea1d0e3e3572243a4119329533fddae676e8de5a;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;04.12.23;22.05.23;SAP-Kernel 753 PL 1200 -> IGS 753 PL 15
NW752_ASE_KERNEL_SAPHOSTAGENT;NW752_ASE;https://me.sap.com/softwarecenter/object/0025000000056272025;https://softwaredownloads.sap.com/file/0025000000056272025;KERNEL_SAPHOSTAGENT;SAPHOSTAGENT69_69-80004822.SAR - SAP HOST AGENT 7.22 SP69;a411aae3c8ee7f9be9e104725be4ed75507927771faabed3ac8121521dfc14c0;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;21.10.25;13.10.25;SAPHOSTAGENT LATEST
NW750_ASE_JAVA_SAPCAR;NW750_JAVA_ASE;https://me.sap.com/softwarecenter/object/0020000000098642022;https://softwaredownloads.sap.com/file/0020000000098642022;SAPCAR;SAPCAR_1115-70006178.EXE;765412436934362cc5497e3d659fbb78be91093a091c11ec4fbe84dfb415a0e5;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/SAPCAR;24.08.23;27.01.22;SAPCAR LATEST
NW750_ASE_JAVA_SWPM;NW750_JAVA_ASE;https://me.sap.com/softwarecenter/object/0025000000072462025;https://softwaredownloads.sap.com/file/0025000000072462025;SWPM;SWPM10SP45_1-20009701.SAR;bf3a6fefe77353b00d59f1d9a53ccf17223d6f2433bc14e330e2207d64e86dd6;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/SWPM;31.10.25;23.10.25;SWPM 1 LATEST
NW750_ASE_JAVA_RDB;NW750_JAVA_ASE;https://me.sap.com/softwarecenter/object/0030000000344732023;https://softwaredownloads.sap.com/file/0030000000344732023;RDB;SAP ASE 16.0.04.04 RDBMS Linux on x86_64 64bit;904df8308683eef378c0e80a3a75e8765e2a567e3a5aa0c1f3e3d59bd76bf71d;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/RDB;28.11.23;20.03.23;ASE LATEST
NW750_ASE_JAVA_RDBCLIENT;NW750_JAVA_ASE;https://me.sap.com/softwarecenter/object/0020000000342372023;https://softwaredownloads.sap.com/file/0020000000342372023;RDBCLIENT;ASEBC16004P_4-20012477.SAR;fd6cd3949f2ad68b89e3398750341f70d7ff6c8e63f8b835a3fa11daff95697a;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/RDBCLIENT;28.11.23;20.03.23;ASE CLIENT LATEST
NW750_ASE_JAVA_EXPORT_PART1;NW750_JAVA_ASE;https://me.sap.com/softwarecenter/object/0030000000231172022;https://softwaredownloads.sap.com/file/0030000000231172022;EXPORT_PART1;51055106.ZIP;6cf18b4ab1d1d48809e3103810ccf3f0c73ca4bce6b92b6b187aff27a044d21b;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
NW750_ASE_JAVA_KERNEL_IGSEXE;NW750_JAVA_ASE;https://me.sap.com/softwarecenter/object/0020000000632862023;https://softwaredownloads.sap.com/file/0020000000632862023;KERNEL_IGSEXE;igsexe_15-80003187.sar;b0ecfa41d86c7c56a3e1843554cddb303680dd6be4efab8fbc0cde39e5bfbf34;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;26.05.23;SAP-Kernel 753 PL 1200 -> IGS 753 PL 15
NW750_ASE_JAVA_KERNEL_IGSHELPER;NW750_JAVA_ASE;https://me.sap.com/softwarecenter/object/0020000000703122018;https://softwaredownloads.sap.com/file/0020000000703122018;KERNEL_IGSHELPER;igshelper_17-10010245.sar - SAP IGS Fonts and Textures;bc405afc4f8221aa1a10a8bc448f8afd9e4e00111100c5544097240c57c99732;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;12.04.18;IGSHELPER LATEST
NW750_ASE_JAVA_KERNEL_SAPEXE;NW750_JAVA_ASE;https://me.sap.com/softwarecenter/object/0020000000607512023;https://softwaredownloads.sap.com/file/0020000000607512023;KERNEL_SAPEXE;SAPEXE_1200-80002573.SAR;87d852b0a5de8cdb6cf325c07553d7d4b83974d27c5c3f4c2c90e39bda4185e5;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;22.05.23;SAP-Kernel 753 PL 1200 -> IGS 753 PL 15
NW750_ASE_JAVA_KERNEL_SAPEXEDB;NW750_JAVA_ASE;https://me.sap.com/softwarecenter/object/0020000000608462023;https://softwaredownloads.sap.com/file/0020000000608462023;KERNEL_SAPEXEDB;SAPEXEDB_1200-80002616.SAR - Kernel II 753 PL 1200 unicode;a37d4e9987886b41b264466aea1d0e3e3572243a4119329533fddae676e8de5a;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;04.12.23;22.05.23;SAP-Kernel 753 PL 1200 -> IGS 753 PL 15
NW750_ASE_JAVA_KERNEL_SAPHOSTAGENT;NW750_JAVA_ASE;https://me.sap.com/softwarecenter/object/0025000000056272025;https://softwaredownloads.sap.com/file/0025000000056272025;KERNEL_SAPHOSTAGENT;SAPHOSTAGENT69_69-80004822.SAR - SAP HOST AGENT 7.22 SP69;a411aae3c8ee7f9be9e104725be4ed75507927771faabed3ac8121521dfc14c0;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;21.10.25;13.10.25;SAPHOSTAGENT LATEST
NW750_ASE_JAVA_KERNEL_SAPJVM;NW750_JAVA_ASE;https://me.sap.com/softwarecenter/object/0020000000867522023;https://softwaredownloads.sap.com/file/0020000000867522023;KERNEL_SAPJVM;SAPJVM8_95-80000202.SAR;e01428dc295b516503b17a383d140f3ede027d4f483214f6b4eab83a428379f8;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;19.07.23;SAPJVM8 PL 95
WEB_DISPATCHER;WD;https://me.sap.com/softwarecenter/object/0020000000271942024;https://softwaredownloads.sap.com/file/0020000000271942024;DISPATCHER;SAPWEBDISP_SP_236-70007278.SAR - SAP Web Dispatcher 7.89 PL 236;c2cb565bb2e67a1c3ebe9fb3134c02a25012dc8fa7a4bf6cc7c48657c9f07023;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/WD;07.03.24;06.03.24;SAP Web Dispatcher Version 7.89 PL 236
EMPTY;;;;;;;;;;
